id,numero,status,descricao,rotulos,id_responsavel,valor_aquisicao,valor_depreciado,numero_nota_fiscal,numero_serie,data_entrada,data_carga,fornecedor,id_sala,estado_conservacao,marca,modelo,categoria,descricao_resumida,observacoes,situacao,ed
10840,363729,Baixado,"COMPUTADOR TIPO DESKTOP (COMPLETO), COM PLACA MÃE, MONITOR, TECLADO E MOUSE DO MESMO FABRICANTE. PROCESSADOR INTEL CORE I3-4150 DE 4ª GERAÇÃO (3MB CACHE, 3.50 GHZ). MEMÓRIA RAM: 4GB, SINGLE CHANNEL DDR3, 1600MHZ. SISTEMA OPERACIONAL WINDOWS 8.1, 64-BIT, EM PORTUGUÊS. PLACA DE VÍDEO INTEL HD INTEGRATED GRAPHICS. DISCO RÍGIDO DE 500GB, SATA (7200 RPM, 6 GBIT/S). COM LEITOR DE CARTÃO DE MÍDIA 8 EM 1. UNIDADE DE DVD COM BANDEJA (LÊ E GRAVA EM DVD/CD). WIRELESS (B/G/N), BLUETOOTH E USB 3.0. MONITOR DE 18.5 POLEGADAS (WIDESCREEN). TECLADO EM PORTUGUÊS E MOUSE ÓPTICO. CABO DE ALIMENTAÇÃO PADRÃO BRASILEIRO. DOCUMENTAÇÃO EM PORTUGUÊS. MARCA TERAVIX",-,,1819.37,1819.37,1788,,,2025-11-03 23:16:30.576300,3D PROJETO E ASSESSORIA EM INFORMATICA LTDA,30,,,,INFORMATICA,,,,12311.0201
10841,363730,Baixado,"COMPUTADOR TIPO DESKTOP (COMPLETO), COM PLACA MÃE, MONITOR, TECLADO E MOUSE DO MESMO FABRICANTE. PROCESSADOR INTEL CORE I3-4150 DE 4ª GERAÇÃO (3MB CACHE, 3.50 GHZ). MEMÓRIA RAM: 4GB, SINGLE CHANNEL DDR3, 1600MHZ. SISTEMA OPERACIONAL WINDOWS 8.1, 64-BIT, EM PORTUGUÊS. PLACA DE VÍDEO INTEL HD INTEGRATED GRAPHICS. DISCO RÍGIDO DE 500GB, SATA (7200 RPM, 6 GBIT/S). COM LEITOR DE CARTÃO DE MÍDIA 8 EM 1. UNIDADE DE DVD COM BANDEJA (LÊ E GRAVA EM DVD/CD). WIRELESS (B/G/N), BLUETOOTH E USB 3.0. MONITOR DE 18.5 POLEGADAS (WIDESCREEN). TECLADO EM PORTUGUÊS E MOUSE ÓPTICO. CABO DE ALIMENTAÇÃO PADRÃO BRASILEIRO. DOCUMENTAÇÃO EM PORTUGUÊS. MARCA TERAVIX",-,,1819.37,1819.37,1788,,,2025-11-03 23:16:30.651409,3D PROJETO E ASSESSORIA EM INFORMATICA LTDA,30,,,,INFORMATICA,,,,12311.0201
3460,368553,Ativo,"SEGURANÇA NO TRABALHO E PREVENÇAO DE ACIDENTES - UMA ABORDAGEM HOLISTICA, 1A EDIÇAO, EDITORA ATLAS - LIVRO",PDL - Biblioteca,6,51.03,51.03,5584,,2014-07-23,2025-07-12 22:37:53.160705,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
11041,419248,Ativo,"Gestão de Projetos Tradução  da 5ª Edição Norte Americana  2ª  Ed.	Editora: Cengag - São Paulo/ 2017		
ISBN: 9788522112760- Livro",-,6,90.49,90.49,14382,,,2025-11-03 23:21:48.974427,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
11042,419249,Ativo,"Gestão de Projetos Tradução  da 5ª Edição Norte Americana  2ª  Ed.	Editora: Cengag - São Paulo/ 2017		
ISBN: 9788522112760- Livro",-,6,90.49,90.49,14382,,,2025-11-03 23:21:49.039576,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
11043,419250,Ativo,"Gestão de Projetos Tradução  da 5ª Edição Norte Americana  2ª  Ed.	Editora: Cengag - São Paulo/ 2017		
ISBN: 9788522112760- Livro",-,6,90.49,90.49,14382,,,2025-11-03 23:21:49.105987,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
11068,419557,Ativo,"Química Analítica Quantitativa Elementar.  11ª. ed. Editora :   Edgard Blucher- 	São Paulo/2017	
ISBN :9788521202967- Livro",-,6,73.74,73.74,14383,,,2025-11-03 23:22:11.255184,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
6939,419559,Ativo,Físico-Química  -  Volume 1	1. ed.   Editora: Cengag - 	São Paulo /2005.	ISBN :	9788522104178- Livro,-,6,107.30,107.30,14383,,2018-03-28,2025-07-12 22:47:41.289498,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
10606,22155,Baixado,MALETA RECURSOS DIDATICOS MULTITESTE II MARCA: SIEMENS,-,,760.00,760.00,-,,,2025-11-03 23:13:09.438571,Importação Siga,30,,,,OUTROS,,,,12311.0303
285,303614,Ativo,"ARMARIO TIPO RACK, APLICACAO SERVIDOR DE REDE",-,12,3948.98,3948.98,211422/102032/102035,,2013-05-14,2025-07-12 22:13:32.156580,DE NIGRIS DISTRIBUIDORA DE VEÍCULOS,17,,,,MOBILIARIO,,,,12311.0201
287,303617,Ativo,"ESTABILIZADOR DE TENSAO, MARCA SMS, MODELO PROGRESSIVE 3, NUMERO DE SERIE: 162150008199",-,15,248.58,248.58,211422/102032/102035,,2013-05-14,2025-07-12 22:13:32.675173,DE NIGRIS DISTRIBUIDORA DE VEÍCULOS,122,,,,OUTROS,,,,12311.0107
288,303623,Ativo,"ARMARIO ALTO, 1200X500X1780 MM, MATERIAL ACO, 2 PORTAS",-,15,2000.00,2000.00,211422/102032/102035,,2013-05-14,2025-07-12 22:13:32.814956,DE NIGRIS DISTRIBUIDORA DE VEÍCULOS,17,,,,MOBILIARIO,,,,12311.0303
298,303633,Ativo,"LOUSA, MATERIAL VIDRO TEMPERADO TRANSPARENTE, 8 BOTOES DE ACO, MEDIDAS: 4 METROS, DIVIDIDA EM 2 MODULOS DE 2 METROS CADA, 1,20 METRO DE ALTURA, ADESIVO DE SEGURANCA NA COR BRANCA QUADRICULADA, LOGOTIPO DO IFMT",-,12,1199.50,1199.50,34,,2014-02-20,2025-07-12 22:13:35.143218,BRCOMERCIAL E SERVICOS EIRELI - ME,136,,,,OUTROS,,,,12311.0303
299,303634,Ativo,"LOUSA, MATERIAL VIDRO TEMPERADO TRANSPARENTE, 8 BOTOES DE ACO, MEDIDAS: 4 METROS, DIVIDIDA EM 2 MODULOS DE 2 METROS CADA, 1,20 METRO DE ALTURA, ADESIVO DE SEGURANCA NA COR BRANCA QUADRICULADA, LOGOTIPO DO IFMT",-,29,1199.50,1199.50,34,,2014-02-20,2025-07-12 22:13:35.358345,BRCOMERCIAL E SERVICOS EIRELI - ME,52,,,,OUTROS,,,,12311.0303
300,303635,Ativo,"LOUSA, MATERIAL VIDRO TEMPERADO TRANSPARENTE, 8 BOTOES DE ACO, MEDIDAS: 4 METROS, DIVIDIDA EM 2 MODULOS DE 2 METROS CADA, 1,20 METRO DE ALTURA, ADESIVO DE SEGURANCA NA COR BRANCA QUADRICULADA, LOGOTIPO DO IFMT",-,9,1199.50,1199.50,34,,2014-02-20,2025-07-12 22:13:35.609989,BRCOMERCIAL E SERVICOS EIRELI - ME,127,,,,OUTROS,,,,12311.0303
301,303636,Ativo,"LOUSA, MATERIAL VIDRO TEMPERADO TRANSPARENTE, 8 BOTOES DE ACO, MEDIDAS: 4 METROS, DIVIDIDA EM 2 MODULOS DE 2 METROS CADA, 1,20 METRO DE ALTURA, ADESIVO DE SEGURANCA NA COR BRANCA QUADRICULADA, LOGOTIPO DO IFMT",-,42,1199.50,1199.50,0038,,2014-04-04,2025-07-12 22:13:36.094033,BRCOMERCIAL E SERVICOS EIRELI - ME,26,,,,OUTROS,,,,12311.0303
303,303638,Ativo,"LOUSA, MATERIAL VIDRO TEMPERADO TRANSPARENTE, 8 BOTOES DE ACO, MEDIDAS: 4 METROS, DIVIDIDA EM 2 MODULOS DE 2 METROS CADA, 1,20 METRO DE ALTURA, ADESIVO DE SEGURANCA NA COR BRANCA QUADRICULADA, LOGOTIPO DO IFMT",-,7,1199.50,1199.50,0038,,2014-04-04,2025-07-12 22:13:36.672283,BRCOMERCIAL E SERVICOS EIRELI - ME,24,,,,OUTROS,,,,12311.0303
304,303639,Ativo,"LOUSA, MATERIAL VIDRO TEMPERADO TRANSPARENTE, 8 BOTOES DE ACO, MEDIDAS: 4 METROS, DIVIDIDA EM 2 MODULOS DE 2 METROS CADA, 1,20 METRO DE ALTURA, ADESIVO DE SEGURANCA NA COR BRANCA QUADRICULADA, LOGOTIPO DO IFMT",-,13,1199.50,1199.50,0038,,2014-04-04,2025-07-12 22:13:36.925702,BRCOMERCIAL E SERVICOS EIRELI - ME,31,,,,OUTROS,,,,12311.0303
305,303640,Ativo,"LOUSA, MATERIAL VIDRO TEMPERADO TRANSPARENTE, 8 BOTOES DE ACO, MEDIDAS: 4 METROS, DIVIDIDA EM 2 MODULOS DE 2 METROS CADA, 1,20 METRO DE ALTURA, ADESIVO DE SEGURANCA NA COR BRANCA QUADRICULADA, LOGOTIPO DO IFMT",-,8,1199.50,1199.50,0038,,2014-04-04,2025-07-12 22:13:37.284487,BRCOMERCIAL E SERVICOS EIRELI - ME,39,,,,OUTROS,,,,12311.0303
637,303974,Ativo,"BANQUETA LABORATORIO, REGULADOR ALTURA, ESPUMA INJETADA TEXTURIZADA, COR PRETA",-,29,200.00,200.00,211422/102032/102035,,2013-05-14,2025-07-12 22:29:48.802163,DE NIGRIS DISTRIBUIDORA DE VEÍCULOS,52,,,,OUTROS,,,,12311.0303
10843,363732,Baixado,"COMPUTADOR TIPO DESKTOP (COMPLETO), COM PLACA MÃE, MONITOR, TECLADO E MOUSE DO MESMO FABRICANTE. PROCESSADOR INTEL CORE I3-4150 DE 4ª GERAÇÃO (3MB CACHE, 3.50 GHZ). MEMÓRIA RAM: 4GB, SINGLE CHANNEL DDR3, 1600MHZ. SISTEMA OPERACIONAL WINDOWS 8.1, 64-BIT, EM PORTUGUÊS. PLACA DE VÍDEO INTEL HD INTEGRATED GRAPHICS. DISCO RÍGIDO DE 500GB, SATA (7200 RPM, 6 GBIT/S). COM LEITOR DE CARTÃO DE MÍDIA 8 EM 1. UNIDADE DE DVD COM BANDEJA (LÊ E GRAVA EM DVD/CD). WIRELESS (B/G/N), BLUETOOTH E USB 3.0. MONITOR DE 18.5 POLEGADAS (WIDESCREEN). TECLADO EM PORTUGUÊS E MOUSE ÓPTICO. CABO DE ALIMENTAÇÃO PADRÃO BRASILEIRO. DOCUMENTAÇÃO EM PORTUGUÊS. MARCA TERAVIX",-,,1819.37,1819.37,1788,,,2025-11-03 23:16:30.785588,3D PROJETO E ASSESSORIA EM INFORMATICA LTDA,30,,,,INFORMATICA,,,,12311.0201
7036,428039,Ativo,CONJUNTO ALUNO FNDE - CJA-06  CINZA COM   AZUL - MED. 60X45X76.  MARCA : MILAN,-,52,390.00,390.00,37329,,2018-06-28,2025-07-12 22:47:58.214445,MILANFLEX INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,77,,,,OUTROS,,,,12311.0303
3467,368560,Ativo,"SISTEMAS E APLICAÇOES DE ENERGIA ALTERNATIVA, 1A EDIÇAO, 2011, EDITORA LTC - LIVRO",PDL - Biblioteca,6,71.82,71.82,5584,,2014-07-23,2025-07-12 22:37:54.607058,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
4745,374177,Ativo,"BIO 3, ACOMPANHA CD-ROM, CONFORME A NOVA ORTOGRAFIA, 2A EDIÇAO, 2010, EDITORA SARDIDA - LIVRO",PDL - Biblioteca,6,96.00,96.00,5658,,2014-11-25,2025-07-12 22:41:32.693449,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
11044,419251,Ativo,"Gestão de Projetos Tradução  da 5ª Edição Norte Americana  2ª  Ed.	Editora: Cengag - São Paulo/ 2017		
ISBN: 9788522112760- Livro",-,6,90.49,90.49,14382,,,2025-11-03 23:21:49.298937,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
6658,419254,Ativo,Como  Programar  5ª Ed.   Editora :  Parsn/2006.  ISBN : 9788576050568- Livro,-,6,371.26,371.26,14382,,2018-03-28,2025-07-12 22:46:53.071133,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
6941,419561,Ativo,Físico-Química  -  Volume 1	1. ed.   Editora: Cengag - 	São Paulo /2005.	ISBN :	9788522104178- Livro,-,6,107.30,107.30,14383,,2018-03-28,2025-07-12 22:47:41.592381,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
11069,419565,Baixado,Segurança do Trabalho. 	1ª Ed.  	Livro Técnico.	 Curitiba/  2011.    ISBN :	9788563687210- Livro,-,,81.49,81.49,14383,,,2025-11-03 23:22:11.797500,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,30,,,,OUTROS,,,,12311.0402
11070,419576,Ativo,"História da Educação Brasileira: Leituras.    10 Ed.   Editora:  Cengag    São Paulo /2017. 
ISBN :	9788522102990- Livro",-,6,41.33,41.33,14383,,,2025-11-03 23:22:12.522836,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
7161,435830,Ativo,Arco de serra regulável.,-,14,16.00,16.00,67603,,2018-10-02,2025-07-12 22:48:19.930914,Fabiano Ferramentas  Ltdas - Me,32,,,,OUTROS,,,,12311.0109
11126,474225,Baixado,"WEBCAM   LOGITECH C922 PRO HD STREAM  . RESOLUÇÃO DE 1080P   A 30 QUADROS POR SEGUNDO E 720P A  60 QUADROS POR SEGUNDO. - FOCO AUTOMÁTICO - MICROFONE EMBUTIDO DUPLO, TIPO ESTÉREO - CLIPE UNIVERSAL PRONTO PARA TRIPÉS - CONEXÃO USB, COM CABO DE 1,5M. - LENTE DE VIDRO FULL H D .  DISPOSITIVO DE VIDEO USB (UVC) .  CONJUNTO DE CÂMERA COM TRIPÉ .",-,,650.00,650.00,3043,,2025-11-10,2025-11-03 23:24:06.778231,UNITEELCOM ENGENHARIA DE TELECOMUNICACOES LTDA,30,,LOGITECH,,OUTROS,,,,12311.0201
10608,22157,Baixado,MALETA RECURSOS DIDATICOS MULTITESTE II MARCA: SIEMENS,-,,760.00,760.00,-,,,2025-11-03 23:13:09.571108,Importação Siga,30,,,,OUTROS,,,,12311.0303
335,303670,Ativo,"ESTACAO DE ESTUDO, MEDINDO LXPXA 800X600X1370 MM, MATERIAL MADEIRA MDP 25MM DE ESPESSURA, 01 SUPERFICIE RETANGULAR MEDINDO LXPXE 800X600X25 MM, 02 PAINEIS LATERAIS MEDINDO PXEXA 800X25X1370 MM, 01 PAINEL FRONTAL MEDINDO PXEXA 800X25X1220 MM, 02 ESTRUTURAS TUBULARES PARA SUSTENTACAO EM TUBO DE AÇO COM SEÇAO QUADRADA MEDINDO AXLXL 1370X25X25 MM",-,43,362.00,362.00,21829,,2014-02-20,2025-07-12 22:13:45.823639,MILANFLEX INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,19,,,,OUTROS,,,,12311.0303
336,303671,Ativo,"ESTACAO DE ESTUDO, MEDINDO LXPXA 800X600X1370 MM, MATERIAL MADEIRA MDP 25MM DE ESPESSURA, 01 SUPERFICIE RETANGULAR MEDINDO LXPXE 800X600X25 MM, 02 PAINEIS LATERAIS MEDINDO PXEXA 800X25X1370 MM, 01 PAINEL FRONTAL MEDINDO PXEXA 800X25X1220 MM, 02 ESTRUTURAS TUBULARES PARA SUSTENTACAO EM TUBO DE AÇO COM SEÇAO QUADRADA MEDINDO AXLXL 1370X25X25 MM",-,6,362.00,362.00,21829,,2014-02-20,2025-07-12 22:13:46.088840,MILANFLEX INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,70,,,,OUTROS,,,,12311.0303
337,303672,Ativo,"ESTACAO DE ESTUDO, MEDINDO LXPXA 800X600X1370 MM, MATERIAL MADEIRA MDP 25MM DE ESPESSURA, 01 SUPERFICIE RETANGULAR MEDINDO LXPXE 800X600X25 MM, 02 PAINEIS LATERAIS MEDINDO PXEXA 800X25X1370 MM, 01 PAINEL FRONTAL MEDINDO PXEXA 800X25X1220 MM, 02 ESTRUTURAS TUBULARES PARA SUSTENTACAO EM TUBO DE AÇO COM SEÇAO QUADRADA MEDINDO AXLXL 1370X25X25 MM",-,12,362.00,362.00,21829,,2014-02-20,2025-07-12 22:13:46.301160,MILANFLEX INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,136,,,,OUTROS,,,,12311.0303
338,303673,Ativo,"ESTACAO DE ESTUDO, MEDINDO LXPXA 800X600X1370 MM, MATERIAL MADEIRA MDP 25MM DE ESPESSURA, 01 SUPERFICIE RETANGULAR MEDINDO LXPXE 800X600X25 MM, 02 PAINEIS LATERAIS MEDINDO PXEXA 800X25X1370 MM, 01 PAINEL FRONTAL MEDINDO PXEXA 800X25X1220 MM, 02 ESTRUTURAS TUBULARES PARA SUSTENTACAO EM TUBO DE AÇO COM SEÇAO QUADRADA MEDINDO AXLXL 1370X25X25 MM",-,36,362.00,362.00,21829,,2014-02-20,2025-07-12 22:13:46.550322,MILANFLEX INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,71,,,,OUTROS,,,,12311.0303
339,303674,Ativo,"ESTACAO DE ESTUDO, MEDINDO LXPXA 800X600X1370 MM, MATERIAL MADEIRA MDP 25MM DE ESPESSURA, 01 SUPERFICIE RETANGULAR MEDINDO LXPXE 800X600X25 MM, 02 PAINEIS LATERAIS MEDINDO PXEXA 800X25X1370 MM, 01 PAINEL FRONTAL MEDINDO PXEXA 800X25X1220 MM, 02 ESTRUTURAS TUBULARES PARA SUSTENTACAO EM TUBO DE AÇO COM SEÇAO QUADRADA MEDINDO AXLXL 1370X25X25 MM",-,6,362.00,362.00,21829,,2014-02-20,2025-07-12 22:13:46.807215,MILANFLEX INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,70,,,,OUTROS,,,,12311.0303
380,303715,Ativo,"ESTAÇAO DE TRABALHO, MEDINDO 1400X1400X600X600X740 MM COM 2 GAVETAS COM PUXADORES NIQUELADOS REDONDO EM FORMA DE ARCO COM 130 MM DE COMPRIMENTO E FECHADURA COM FECHAMENTO SIMULTANEO DAS 02 GAVETAS, SUPERFICIE EM MADEIRA MDF 25MM, 02 PAINEIS FRONTAIS EM MDP 18MM, 02 CALHAS HORIZONTAIS PASSAGEM FIAÇAO, 02 ESTRUTURAS LATERAIS EM AÇO COM REGULADORES DE NIVEIS, ESTRUTURA CENTRAL EM CHAPA DE AÇO #16(1,50MM)",-,12,640.00,640.00,21829,,2014-02-20,2025-07-12 22:14:00.056200,MILANFLEX INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,45,,,,OUTROS,,,,12311.0303
381,303716,Ativo,"ESTAÇAO DE TRABALHO, MEDINDO 1400X1400X600X600X740 MM COM 2 GAVETAS COM PUXADORES NIQUELADOS REDONDO EM FORMA DE ARCO COM 130 MM DE COMPRIMENTO E FECHADURA COM FECHAMENTO SIMULTANEO DAS 02 GAVETAS, SUPERFICIE EM MADEIRA MDF 25MM, 02 PAINEIS FRONTAIS EM MDP 18MM, 02 CALHAS HORIZONTAIS PASSAGEM FIAÇAO, 02 ESTRUTURAS LATERAIS EM AÇO COM REGULADORES DE NIVEIS, ESTRUTURA CENTRAL EM CHAPA DE AÇO #16(1,50MM)",-,34,640.00,640.00,21829,,2014-02-20,2025-07-12 22:14:00.518545,MILANFLEX INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,97,,,,OUTROS,,,,12311.0303
638,303975,Ativo,"BANQUETA LABORATORIO, REGULADOR ALTURA, ESPUMA INJETADA TEXTURIZADA, COR PRETA",-,29,200.00,200.00,211422/102032/102035,,2013-05-14,2025-07-12 22:29:48.952469,DE NIGRIS DISTRIBUIDORA DE VEÍCULOS,52,,,,OUTROS,,,,12311.0303
10842,363731,Baixado,"COMPUTADOR TIPO DESKTOP (COMPLETO), COM PLACA MÃE, MONITOR, TECLADO E MOUSE DO MESMO FABRICANTE. PROCESSADOR INTEL CORE I3-4150 DE 4ª GERAÇÃO (3MB CACHE, 3.50 GHZ). MEMÓRIA RAM: 4GB, SINGLE CHANNEL DDR3, 1600MHZ. SISTEMA OPERACIONAL WINDOWS 8.1, 64-BIT, EM PORTUGUÊS. PLACA DE VÍDEO INTEL HD INTEGRATED GRAPHICS. DISCO RÍGIDO DE 500GB, SATA (7200 RPM, 6 GBIT/S). COM LEITOR DE CARTÃO DE MÍDIA 8 EM 1. UNIDADE DE DVD COM BANDEJA (LÊ E GRAVA EM DVD/CD). WIRELESS (B/G/N), BLUETOOTH E USB 3.0. MONITOR DE 18.5 POLEGADAS (WIDESCREEN). TECLADO EM PORTUGUÊS E MOUSE ÓPTICO. CABO DE ALIMENTAÇÃO PADRÃO BRASILEIRO. DOCUMENTAÇÃO EM PORTUGUÊS. MARCA TERAVIX",-,,1819.37,1819.37,1788,,,2025-11-03 23:16:30.718369,3D PROJETO E ASSESSORIA EM INFORMATICA LTDA,30,,,,INFORMATICA,,,,12311.0201
4758,374192,Ativo,"BIOLOGIA, VOLUME 3, 9A EDIÇAO, 2011, EDITORA SARDID - LIVRO",PDL - Biblioteca,6,96.00,96.00,5658,,2014-11-25,2025-07-12 22:41:34.737750,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
7045,428048,Ativo,CONJUNTO ALUNO FNDE - CJA-06  CINZA COM   AZUL - MED. 60X45X76.  MARCA : MILAN,-,52,390.00,390.00,37329,,2018-06-28,2025-07-12 22:47:59.924937,MILANFLEX INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,99,,,,OUTROS,,,,12311.0303
10845,363734,Baixado,"COMPUTADOR TIPO DESKTOP (COMPLETO), COM PLACA MÃE, MONITOR, TECLADO E MOUSE DO MESMO FABRICANTE. PROCESSADOR INTEL CORE I3-4150 DE 4ª GERAÇÃO (3MB CACHE, 3.50 GHZ). MEMÓRIA RAM: 4GB, SINGLE CHANNEL DDR3, 1600MHZ. SISTEMA OPERACIONAL WINDOWS 8.1, 64-BIT, EM PORTUGUÊS. PLACA DE VÍDEO INTEL HD INTEGRATED GRAPHICS. DISCO RÍGIDO DE 500GB, SATA (7200 RPM, 6 GBIT/S). COM LEITOR DE CARTÃO DE MÍDIA 8 EM 1. UNIDADE DE DVD COM BANDEJA (LÊ E GRAVA EM DVD/CD). WIRELESS (B/G/N), BLUETOOTH E USB 3.0. MONITOR DE 18.5 POLEGADAS (WIDESCREEN). TECLADO EM PORTUGUÊS E MOUSE ÓPTICO. CABO DE ALIMENTAÇÃO PADRÃO BRASILEIRO. DOCUMENTAÇÃO EM PORTUGUÊS. MARCA TERAVIX",-,,1819.37,1819.37,1788,,,2025-11-03 23:16:31.035685,3D PROJETO E ASSESSORIA EM INFORMATICA LTDA,30,,,,INFORMATICA,,,,12311.0201
6662,419258,Ativo,"Sistemas Comerciais –  Conceito,  Modelagem e Projeto. 1ª Ed. Editora: 	Ciencia  Moderna/2013		ISBN : 9788539903900 - Livro",-,6,76.97,76.97,14382,,2018-03-28,2025-07-12 22:46:53.592785,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
6688,419284,Ativo,Construindo sites adotando padrões Web	1ª Ed.    Editora:  Ciência  Moderna/	2004.	ISBN :	9788573933130- Livro,-,6,28.46,28.46,14382,,2018-03-28,2025-07-12 22:46:57.933391,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
9942,479301,Ativo,ANTENAS OMNI INTERNA (5DBI),-,18,53.90,53.90,-,,2021-06-23,2025-07-12 22:54:39.659990,IFMT CAMPUS CONFRESA,14,IRRECUPERAVEL,,,OUTROS,,Para desfazimento - Leilao SV,,12311.0201
11071,419577,Ativo,"História da Educação Brasileira: Leituras.    10 Ed.   Editora:  Cengag    São Paulo /2017. 
ISBN :	9788522102990- Livro",-,6,41.33,41.33,14383,,,2025-11-03 23:22:12.587357,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
11072,419578,Ativo,"História da Educação Brasileira: Leituras.    10 Ed.   Editora:  Cengag    São Paulo /2017. 
ISBN :	9788522102990- Livro",-,6,41.33,41.33,14383,,,2025-11-03 23:22:12.654651,EXITO DISTRIBUIDORA E COMERCIO DE LIVROS LTDA,42,,,,OUTROS,,,,12311.0402
386,303721,Ativo,"ESTAÇAO DE TRABALHO, MEDINDO 1400X1400X600X600X740 MM COM 2 GAVETAS COM PUXADORES NIQUELADOS REDONDO EM FORMA DE ARCO COM 130 MM DE COMPRIMENTO E FECHADURA COM FECHAMENTO SIMULTANEO DAS 02 GAVETAS, SUPERFICIE EM MADEIRA MDF 25MM, 02 PAINEIS FRONTAIS EM MDP 18MM, 02 CALHAS HORIZONTAIS PASSAGEM FIAÇAO, 02 ESTRUTURAS LATERAIS EM AÇO COM REGULADORES DE NIVEIS, ESTRUTURA CENTRAL EM CHAPA DE AÇO #16(1,50MM)",-,53,640.00,640.00,21829,,2014-02-20,2025-07-12 22:14:01.804325,MILANFLEX INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,22,,,,OUTROS,,,,12311.0303
400,303735,Ativo,"APOIO MOVEL PARA OS PES, MEDINDO: 370X280MM, ESTRUTURA LATERAL TRIANGULAR EM AÇO, MATERIAL MDP, COM REGULAGEM DE ALTURA",-,9,57.00,57.00,21829,,2014-02-20,2025-07-12 22:14:05.571300,MILANFLEX INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,22,,,,OUTROS,,,,12311.0303
401,303736,Ativo,"APOIO MOVEL PARA OS PES, MEDINDO: 370X280MM, ESTRUTURA LATERAL TRIANGULAR EM AÇO, MATERIAL MDP, COM REGULAGEM DE ALTURA",-,46,57.00,57.00,21829,,2014-02-20,2025-07-12 22:14:05.953235,MILANFLEX INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,19,,,,OUTROS,,,,12311.0303
402,303737,Ativo,"APOIO MOVEL PARA OS PES, MEDINDO: 370X280MM, ESTRUTURA LATERAL TRIANGULAR EM AÇO, MATERIAL MDP, COM REGULAGEM DE ALTURA",-,6,57.00,57.00,21829,,2014-02-20,2025-07-12 22:14:06.287430,MILANFLEX INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,38,,,,OUTROS,,,,12311.0303
403,303738,Ativo,"APOIO MOVEL PARA OS PES, MEDINDO: 370X280MM, ESTRUTURA LATERAL TRIANGULAR EM AÇO, MATERIAL MDP, COM REGULAGEM DE ALTURA",-,59,57.00,57.00,21829,,2014-02-20,2025-07-12 22:14:06.528958,MILANFLEX INDUSTRIA E COMERCIO DE MOVEIS E EQUIPAMENTOS LTDA,22,,,,OUTROS,,,,12311.0303
